reading_id,node_id,reading_type,reading_value,reading_time,reading_position
1287,1,1,19.50,Sat May 27 2023 19:01:46 GMT+1000 (Australian Eastern Standard Time),1
1288,1,1,19.70,Sat May 27 2023 19:31:04 GMT+1000 (Australian Eastern Standard Time),1
1289,1,1,18.20,Sat May 27 2023 20:02:00 GMT+1000 (Australian Eastern Standard Time),1
1290,1,1,17.60,Sat May 27 2023 20:31:01 GMT+1000 (Australian Eastern Standard Time),1
1291,1,1,17.80,Sat May 27 2023 21:00:22 GMT+1000 (Australian Eastern Standard Time),1
1292,1,1,16.90,Sat May 27 2023 21:30:16 GMT+1000 (Australian Eastern Standard Time),1
1293,1,1,16.40,Sat May 27 2023 22:01:37 GMT+1000 (Australian Eastern Standard Time),1
1294,1,1,15.40,Sat May 27 2023 22:31:43 GMT+1000 (Australian Eastern Standard Time),1
1295,1,1,15.60,Sat May 27 2023 23:05:09 GMT+1000 (Australian Eastern Standard Time),1
1296,1,1,15.50,Sat May 27 2023 23:35:59 GMT+1000 (Australian Eastern Standard Time),1
1297,1,1,15.20,Sun May 28 2023 00:01:41 GMT+1000 (Australian Eastern Standard Time),1
1298,1,1,15.50,Sun May 28 2023 00:31:28 GMT+1000 (Australian Eastern Standard Time),1
1299,1,1,15.90,Sun May 28 2023 01:05:26 GMT+1000 (Australian Eastern Standard Time),1
1300,1,1,16.40,Sun May 28 2023 01:35:00 GMT+1000 (Australian Eastern Standard Time),1
1301,1,1,17.00,Sun May 28 2023 02:09:07 GMT+1000 (Australian Eastern Standard Time),1
1302,1,1,16.20,Sun May 28 2023 02:39:22 GMT+1000 (Australian Eastern Standard Time),1
1303,1,1,15.50,Sun May 28 2023 03:03:44 GMT+1000 (Australian Eastern Standard Time),1
1304,1,1,14.80,Sun May 28 2023 03:33:59 GMT+1000 (Australian Eastern Standard Time),1
1305,1,1,15.40,Sun May 28 2023 04:06:08 GMT+1000 (Australian Eastern Standard Time),1
1306,1,1,14.90,Sun May 28 2023 04:36:41 GMT+1000 (Australian Eastern Standard Time),1
1307,1,1,15.60,Sun May 28 2023 05:04:06 GMT+1000 (Australian Eastern Standard Time),1
1308,1,1,16.10,Sun May 28 2023 05:34:03 GMT+1000 (Australian Eastern Standard Time),1
1309,1,1,15.80,Sun May 28 2023 06:00:41 GMT+1000 (Australian Eastern Standard Time),1
1310,1,1,16.20,Sun May 28 2023 06:31:00 GMT+1000 (Australian Eastern Standard Time),1
1311,1,1,18.60,Sun May 28 2023 07:02:00 GMT+1000 (Australian Eastern Standard Time),1
1312,1,1,18.10,Sun May 28 2023 07:32:53 GMT+1000 (Australian Eastern Standard Time),1
1313,1,1,17.50,Sun May 28 2023 08:01:08 GMT+1000 (Australian Eastern Standard Time),1
1314,1,1,18.10,Sun May 28 2023 08:31:31 GMT+1000 (Australian Eastern Standard Time),1
1315,1,1,20.30,Sun May 28 2023 09:03:33 GMT+1000 (Australian Eastern Standard Time),1
1316,1,1,21.50,Sun May 28 2023 09:33:51 GMT+1000 (Australian Eastern Standard Time),1
1317,1,1,22.30,Sun May 28 2023 10:07:36 GMT+1000 (Australian Eastern Standard Time),1
1318,1,1,23.20,Sun May 28 2023 10:37:43 GMT+1000 (Australian Eastern Standard Time),1
1319,1,1,22.20,Sun May 28 2023 11:03:52 GMT+1000 (Australian Eastern Standard Time),1
1320,1,1,22.20,Sun May 28 2023 11:33:02 GMT+1000 (Australian Eastern Standard Time),1
1321,1,1,22.10,Sun May 28 2023 12:01:48 GMT+1000 (Australian Eastern Standard Time),1
1322,1,1,21.80,Sun May 28 2023 12:31:04 GMT+1000 (Australian Eastern Standard Time),1
1323,1,1,21.60,Sun May 28 2023 13:01:59 GMT+1000 (Australian Eastern Standard Time),1
1324,1,1,21.30,Sun May 28 2023 13:31:42 GMT+1000 (Australian Eastern Standard Time),1
1325,1,1,20.80,Sun May 28 2023 14:01:06 GMT+1000 (Australian Eastern Standard Time),1
1326,1,1,20.70,Sun May 28 2023 14:31:23 GMT+1000 (Australian Eastern Standard Time),1
1327,1,1,20.20,Sun May 28 2023 15:04:26 GMT+1000 (Australian Eastern Standard Time),1
1328,1,1,19.90,Sun May 28 2023 15:34:43 GMT+1000 (Australian Eastern Standard Time),1
1329,1,1,19.80,Sun May 28 2023 16:02:09 GMT+1000 (Australian Eastern Standard Time),1
1330,1,1,19.50,Sun May 28 2023 16:32:26 GMT+1000 (Australian Eastern Standard Time),1
1331,1,1,19.30,Sun May 28 2023 17:00:30 GMT+1000 (Australian Eastern Standard Time),1
1332,1,1,19.20,Sun May 28 2023 17:30:39 GMT+1000 (Australian Eastern Standard Time),1
1333,1,1,19.60,Sun May 28 2023 18:08:03 GMT+1000 (Australian Eastern Standard Time),1
1334,1,1,19.30,Sun May 28 2023 18:38:34 GMT+1000 (Australian Eastern Standard Time),1
1335,1,1,19.30,Sun May 28 2023 19:02:16 GMT+1000 (Australian Eastern Standard Time),1
1336,1,1,19.40,Sun May 28 2023 19:32:06 GMT+1000 (Australian Eastern Standard Time),1
1337,1,1,18.80,Sun May 28 2023 20:04:11 GMT+1000 (Australian Eastern Standard Time),1
1338,1,1,17.40,Sun May 28 2023 20:34:02 GMT+1000 (Australian Eastern Standard Time),1
1339,1,1,16.60,Sun May 28 2023 21:03:47 GMT+1000 (Australian Eastern Standard Time),1
1340,1,1,16.00,Sun May 28 2023 21:33:50 GMT+1000 (Australian Eastern Standard Time),1
1341,1,1,16.00,Sun May 28 2023 22:07:57 GMT+1000 (Australian Eastern Standard Time),1
1342,1,1,15.90,Sun May 28 2023 22:37:50 GMT+1000 (Australian Eastern Standard Time),1
1343,1,1,16.30,Sun May 28 2023 23:02:09 GMT+1000 (Australian Eastern Standard Time),1
1344,1,1,15.40,Sun May 28 2023 23:32:04 GMT+1000 (Australian Eastern Standard Time),1
1345,1,1,15.40,Mon May 29 2023 00:03:00 GMT+1000 (Australian Eastern Standard Time),1
1346,1,1,15.30,Mon May 29 2023 00:33:05 GMT+1000 (Australian Eastern Standard Time),1
1347,1,1,15.20,Mon May 29 2023 01:01:29 GMT+1000 (Australian Eastern Standard Time),1
1348,1,1,16.00,Mon May 29 2023 01:31:56 GMT+1000 (Australian Eastern Standard Time),1
1349,1,1,16.80,Mon May 29 2023 02:00:43 GMT+1000 (Australian Eastern Standard Time),1
1350,1,1,16.40,Mon May 29 2023 02:30:49 GMT+1000 (Australian Eastern Standard Time),1
1351,1,1,17.30,Mon May 29 2023 03:08:44 GMT+1000 (Australian Eastern Standard Time),1
1352,1,1,17.90,Mon May 29 2023 03:38:25 GMT+1000 (Australian Eastern Standard Time),1
1353,1,1,17.60,Mon May 29 2023 04:07:20 GMT+1000 (Australian Eastern Standard Time),1
1354,1,1,17.30,Mon May 29 2023 04:37:00 GMT+1000 (Australian Eastern Standard Time),1
1355,1,1,17.50,Mon May 29 2023 05:04:30 GMT+1000 (Australian Eastern Standard Time),1
1356,1,1,18.20,Mon May 29 2023 05:34:52 GMT+1000 (Australian Eastern Standard Time),1
1357,1,1,18.50,Mon May 29 2023 06:09:59 GMT+1000 (Australian Eastern Standard Time),1
1358,1,1,18.00,Mon May 29 2023 06:39:58 GMT+1000 (Australian Eastern Standard Time),1
1359,1,1,19.00,Mon May 29 2023 07:01:15 GMT+1000 (Australian Eastern Standard Time),1
1360,1,1,19.10,Mon May 29 2023 07:32:00 GMT+1000 (Australian Eastern Standard Time),1
1361,1,1,18.50,Mon May 29 2023 08:01:37 GMT+1000 (Australian Eastern Standard Time),1
1362,1,1,18.70,Mon May 29 2023 08:31:27 GMT+1000 (Australian Eastern Standard Time),1
1363,1,1,20.90,Mon May 29 2023 09:06:46 GMT+1000 (Australian Eastern Standard Time),1
1364,1,1,21.40,Mon May 29 2023 09:36:12 GMT+1000 (Australian Eastern Standard Time),1
1365,1,1,21.40,Mon May 29 2023 10:06:38 GMT+1000 (Australian Eastern Standard Time),1
1366,1,1,21.90,Mon May 29 2023 10:36:18 GMT+1000 (Australian Eastern Standard Time),1
1367,1,1,22.60,Mon May 29 2023 11:07:48 GMT+1000 (Australian Eastern Standard Time),1
1368,1,1,22.40,Mon May 29 2023 11:37:28 GMT+1000 (Australian Eastern Standard Time),1
1369,1,1,22.30,Mon May 29 2023 12:03:52 GMT+1000 (Australian Eastern Standard Time),1
1370,1,1,22.10,Mon May 29 2023 12:33:14 GMT+1000 (Australian Eastern Standard Time),1
1371,1,1,21.90,Mon May 29 2023 13:09:21 GMT+1000 (Australian Eastern Standard Time),1
1372,1,1,21.60,Mon May 29 2023 13:39:38 GMT+1000 (Australian Eastern Standard Time),1
1373,1,1,21.20,Mon May 29 2023 14:03:54 GMT+1000 (Australian Eastern Standard Time),1
1374,1,1,20.90,Mon May 29 2023 14:33:16 GMT+1000 (Australian Eastern Standard Time),1
1375,1,1,20.80,Mon May 29 2023 15:09:52 GMT+1000 (Australian Eastern Standard Time),1
1376,1,1,20.60,Mon May 29 2023 15:39:07 GMT+1000 (Australian Eastern Standard Time),1
1377,1,1,20.50,Mon May 29 2023 16:09:24 GMT+1000 (Australian Eastern Standard Time),1
1378,1,1,20.00,Mon May 29 2023 16:39:15 GMT+1000 (Australian Eastern Standard Time),1
1379,1,1,19.90,Mon May 29 2023 17:09:24 GMT+1000 (Australian Eastern Standard Time),1
1380,1,1,19.50,Mon May 29 2023 17:39:00 GMT+1000 (Australian Eastern Standard Time),1
1381,1,1,18.70,Mon May 29 2023 18:07:43 GMT+1000 (Australian Eastern Standard Time),1
1382,1,1,19.50,Mon May 29 2023 18:37:26 GMT+1000 (Australian Eastern Standard Time),1
1383,1,1,19.10,Mon May 29 2023 19:06:01 GMT+1000 (Australian Eastern Standard Time),1
1384,1,1,19.20,Mon May 29 2023 19:36:42 GMT+1000 (Australian Eastern Standard Time),1
1385,1,1,17.10,Mon May 29 2023 20:09:37 GMT+1000 (Australian Eastern Standard Time),1
1386,1,1,17.30,Mon May 29 2023 20:39:46 GMT+1000 (Australian Eastern Standard Time),1
1387,1,1,16.50,Mon May 29 2023 21:09:41 GMT+1000 (Australian Eastern Standard Time),1
1388,1,1,15.80,Mon May 29 2023 21:39:49 GMT+1000 (Australian Eastern Standard Time),1
1389,1,1,16.00,Mon May 29 2023 22:06:31 GMT+1000 (Australian Eastern Standard Time),1
1390,1,1,16.50,Mon May 29 2023 22:36:32 GMT+1000 (Australian Eastern Standard Time),1
1391,1,1,17.00,Mon May 29 2023 23:03:28 GMT+1000 (Australian Eastern Standard Time),1
1392,1,1,16.50,Mon May 29 2023 23:33:02 GMT+1000 (Australian Eastern Standard Time),1
1393,1,1,16.10,Tue May 30 2023 00:06:50 GMT+1000 (Australian Eastern Standard Time),1
1394,1,1,15.80,Tue May 30 2023 00:36:03 GMT+1000 (Australian Eastern Standard Time),1
1395,1,1,15.00,Tue May 30 2023 01:04:04 GMT+1000 (Australian Eastern Standard Time),1
1396,1,1,15.50,Tue May 30 2023 01:34:15 GMT+1000 (Australian Eastern Standard Time),1
1397,1,1,16.00,Tue May 30 2023 02:02:31 GMT+1000 (Australian Eastern Standard Time),1
1398,1,1,16.40,Tue May 30 2023 02:32:08 GMT+1000 (Australian Eastern Standard Time),1
1399,1,1,16.00,Tue May 30 2023 03:08:43 GMT+1000 (Australian Eastern Standard Time),1
1400,1,1,16.60,Tue May 30 2023 03:38:08 GMT+1000 (Australian Eastern Standard Time),1
1401,1,1,16.70,Tue May 30 2023 04:07:48 GMT+1000 (Australian Eastern Standard Time),1
1402,1,1,16.20,Tue May 30 2023 04:37:30 GMT+1000 (Australian Eastern Standard Time),1
1403,1,1,15.60,Tue May 30 2023 05:06:40 GMT+1000 (Australian Eastern Standard Time),1
1404,1,1,14.60,Tue May 30 2023 05:36:58 GMT+1000 (Australian Eastern Standard Time),1
1405,1,1,14.80,Tue May 30 2023 06:09:08 GMT+1000 (Australian Eastern Standard Time),1
1406,1,1,14.20,Tue May 30 2023 06:39:30 GMT+1000 (Australian Eastern Standard Time),1
1407,1,1,18.70,Tue May 30 2023 07:05:31 GMT+1000 (Australian Eastern Standard Time),1
1408,1,1,18.50,Tue May 30 2023 07:35:44 GMT+1000 (Australian Eastern Standard Time),1
1409,1,1,19.10,Tue May 30 2023 08:07:44 GMT+1000 (Australian Eastern Standard Time),1
1410,1,1,18.70,Tue May 30 2023 08:38:00 GMT+1000 (Australian Eastern Standard Time),1
1411,1,1,21.20,Tue May 30 2023 09:00:46 GMT+1000 (Australian Eastern Standard Time),1
1412,1,1,20.80,Tue May 30 2023 09:30:07 GMT+1000 (Australian Eastern Standard Time),1
1413,1,1,21.60,Tue May 30 2023 10:00:09 GMT+1000 (Australian Eastern Standard Time),1
1414,1,1,22.00,Tue May 30 2023 10:30:21 GMT+1000 (Australian Eastern Standard Time),1
1415,1,1,21.80,Tue May 30 2023 11:07:23 GMT+1000 (Australian Eastern Standard Time),1
1416,1,1,22.00,Tue May 30 2023 11:37:42 GMT+1000 (Australian Eastern Standard Time),1
1417,1,1,21.90,Tue May 30 2023 12:06:13 GMT+1000 (Australian Eastern Standard Time),1
1418,1,1,21.60,Tue May 30 2023 12:36:44 GMT+1000 (Australian Eastern Standard Time),1
1419,1,1,21.30,Tue May 30 2023 13:06:44 GMT+1000 (Australian Eastern Standard Time),1
1420,1,1,20.90,Tue May 30 2023 13:36:44 GMT+1000 (Australian Eastern Standard Time),1
1421,1,1,20.50,Tue May 30 2023 14:09:43 GMT+1000 (Australian Eastern Standard Time),1
1422,1,1,20.30,Tue May 30 2023 14:39:42 GMT+1000 (Australian Eastern Standard Time),1
1423,1,1,20.20,Tue May 30 2023 15:02:13 GMT+1000 (Australian Eastern Standard Time),1
1424,1,1,20.00,Tue May 30 2023 15:32:10 GMT+1000 (Australian Eastern Standard Time),1
1425,1,1,19.80,Tue May 30 2023 16:07:34 GMT+1000 (Australian Eastern Standard Time),1
1426,1,1,19.50,Tue May 30 2023 16:37:02 GMT+1000 (Australian Eastern Standard Time),1
1427,1,1,19.20,Tue May 30 2023 17:04:57 GMT+1000 (Australian Eastern Standard Time),1
1428,1,1,19.10,Tue May 30 2023 17:34:04 GMT+1000 (Australian Eastern Standard Time),1
1429,1,1,19.10,Tue May 30 2023 18:06:01 GMT+1000 (Australian Eastern Standard Time),1
1430,1,1,19.70,Tue May 30 2023 18:36:10 GMT+1000 (Australian Eastern Standard Time),1
1431,1,1,19.80,Tue May 30 2023 19:09:38 GMT+1000 (Australian Eastern Standard Time),1
1432,1,1,19.80,Tue May 30 2023 19:39:36 GMT+1000 (Australian Eastern Standard Time),1
1433,1,1,18.50,Tue May 30 2023 20:00:09 GMT+1000 (Australian Eastern Standard Time),1
1434,1,1,17.30,Tue May 30 2023 20:30:34 GMT+1000 (Australian Eastern Standard Time),1
1435,1,1,17.00,Tue May 30 2023 21:03:36 GMT+1000 (Australian Eastern Standard Time),1
1436,1,1,16.10,Tue May 30 2023 21:33:23 GMT+1000 (Australian Eastern Standard Time),1
1437,1,1,15.60,Tue May 30 2023 22:08:34 GMT+1000 (Australian Eastern Standard Time),1
1438,1,1,15.10,Tue May 30 2023 22:38:44 GMT+1000 (Australian Eastern Standard Time),1
1439,1,1,14.70,Tue May 30 2023 23:03:33 GMT+1000 (Australian Eastern Standard Time),1
1440,1,1,13.80,Tue May 30 2023 23:33:39 GMT+1000 (Australian Eastern Standard Time),1
1441,1,1,14.10,Wed May 31 2023 00:04:47 GMT+1000 (Australian Eastern Standard Time),1
1442,1,1,13.50,Wed May 31 2023 00:34:49 GMT+1000 (Australian Eastern Standard Time),1
1443,1,1,13.60,Wed May 31 2023 01:06:12 GMT+1000 (Australian Eastern Standard Time),1
1444,1,1,13.00,Wed May 31 2023 01:36:03 GMT+1000 (Australian Eastern Standard Time),1
1445,1,1,12.00,Wed May 31 2023 02:09:14 GMT+1000 (Australian Eastern Standard Time),1
1446,1,1,12.10,Wed May 31 2023 02:39:47 GMT+1000 (Australian Eastern Standard Time),1
1447,1,1,12.10,Wed May 31 2023 03:05:24 GMT+1000 (Australian Eastern Standard Time),1
1448,1,1,11.30,Wed May 31 2023 03:35:18 GMT+1000 (Australian Eastern Standard Time),1
1449,1,1,10.50,Wed May 31 2023 04:09:40 GMT+1000 (Australian Eastern Standard Time),1
1450,1,1,11.00,Wed May 31 2023 04:39:07 GMT+1000 (Australian Eastern Standard Time),1
1451,1,1,11.90,Wed May 31 2023 05:06:43 GMT+1000 (Australian Eastern Standard Time),1
1452,1,1,11.20,Wed May 31 2023 05:36:02 GMT+1000 (Australian Eastern Standard Time),1
1453,1,1,12.10,Wed May 31 2023 06:01:15 GMT+1000 (Australian Eastern Standard Time),1
1454,1,1,12.70,Wed May 31 2023 06:31:19 GMT+1000 (Australian Eastern Standard Time),1
1455,1,1,19.60,Wed May 31 2023 07:06:45 GMT+1000 (Australian Eastern Standard Time),1
1456,1,1,18.60,Wed May 31 2023 07:36:50 GMT+1000 (Australian Eastern Standard Time),1
1457,1,1,18.70,Wed May 31 2023 08:06:16 GMT+1000 (Australian Eastern Standard Time),1
1458,1,1,19.00,Wed May 31 2023 08:36:51 GMT+1000 (Australian Eastern Standard Time),1
1459,1,1,20.10,Wed May 31 2023 09:09:26 GMT+1000 (Australian Eastern Standard Time),1
1460,1,1,20.80,Wed May 31 2023 09:39:51 GMT+1000 (Australian Eastern Standard Time),1
1461,1,1,20.90,Wed May 31 2023 10:06:09 GMT+1000 (Australian Eastern Standard Time),1
1462,1,1,21.90,Wed May 31 2023 10:37:00 GMT+1000 (Australian Eastern Standard Time),1
1463,1,1,22.90,Wed May 31 2023 11:07:48 GMT+1000 (Australian Eastern Standard Time),1
1464,1,1,23.00,Wed May 31 2023 11:37:06 GMT+1000 (Australian Eastern Standard Time),1
1465,1,1,22.70,Wed May 31 2023 12:09:14 GMT+1000 (Australian Eastern Standard Time),1
1466,1,1,22.30,Wed May 31 2023 12:39:54 GMT+1000 (Australian Eastern Standard Time),1
1467,1,1,22.00,Wed May 31 2023 13:05:13 GMT+1000 (Australian Eastern Standard Time),1
1468,1,1,21.80,Wed May 31 2023 13:35:57 GMT+1000 (Australian Eastern Standard Time),1
1469,1,1,21.50,Wed May 31 2023 14:07:22 GMT+1000 (Australian Eastern Standard Time),1
1470,1,1,21.00,Wed May 31 2023 14:37:31 GMT+1000 (Australian Eastern Standard Time),1
1471,1,1,20.70,Wed May 31 2023 15:00:01 GMT+1000 (Australian Eastern Standard Time),1
1472,1,1,20.30,Wed May 31 2023 15:30:45 GMT+1000 (Australian Eastern Standard Time),1
1473,1,1,20.20,Wed May 31 2023 16:01:15 GMT+1000 (Australian Eastern Standard Time),1
1474,1,1,19.70,Wed May 31 2023 16:31:09 GMT+1000 (Australian Eastern Standard Time),1
1475,1,1,19.30,Wed May 31 2023 17:05:09 GMT+1000 (Australian Eastern Standard Time),1
1476,1,1,18.90,Wed May 31 2023 17:35:00 GMT+1000 (Australian Eastern Standard Time),1
1477,1,1,18.60,Wed May 31 2023 18:03:48 GMT+1000 (Australian Eastern Standard Time),1
1478,1,1,19.80,Wed May 31 2023 18:33:20 GMT+1000 (Australian Eastern Standard Time),1
1479,1,1,19.40,Wed May 31 2023 19:03:32 GMT+1000 (Australian Eastern Standard Time),1
1480,1,1,18.90,Wed May 31 2023 19:34:00 GMT+1000 (Australian Eastern Standard Time),1
1481,1,1,17.10,Wed May 31 2023 20:04:38 GMT+1000 (Australian Eastern Standard Time),1
1482,1,1,17.70,Wed May 31 2023 20:34:17 GMT+1000 (Australian Eastern Standard Time),1
1483,1,1,17.60,Wed May 31 2023 21:00:13 GMT+1000 (Australian Eastern Standard Time),1
1484,1,1,17.90,Wed May 31 2023 21:30:24 GMT+1000 (Australian Eastern Standard Time),1
1485,1,1,17.80,Wed May 31 2023 22:08:29 GMT+1000 (Australian Eastern Standard Time),1
1486,1,1,17.00,Wed May 31 2023 22:38:34 GMT+1000 (Australian Eastern Standard Time),1
1487,1,1,16.40,Wed May 31 2023 23:04:14 GMT+1000 (Australian Eastern Standard Time),1
1488,1,1,15.40,Wed May 31 2023 23:34:03 GMT+1000 (Australian Eastern Standard Time),1
1489,1,1,15.90,Thu Jun 01 2023 00:08:59 GMT+1000 (Australian Eastern Standard Time),1
1490,1,1,15.90,Thu Jun 01 2023 00:30:04 GMT+1000 (Australian Eastern Standard Time),1
1491,1,1,16.20,Thu Jun 01 2023 01:01:07 GMT+1000 (Australian Eastern Standard Time),1
1492,1,1,16.60,Thu Jun 01 2023 01:31:07 GMT+1000 (Australian Eastern Standard Time),1
1493,1,1,16.90,Thu Jun 01 2023 02:02:04 GMT+1000 (Australian Eastern Standard Time),1
1494,1,1,17.10,Thu Jun 01 2023 02:32:07 GMT+1000 (Australian Eastern Standard Time),1
1495,1,1,17.70,Thu Jun 01 2023 03:03:04 GMT+1000 (Australian Eastern Standard Time),1
1496,1,1,17.80,Thu Jun 01 2023 03:33:01 GMT+1000 (Australian Eastern Standard Time),1
1497,1,1,18.30,Thu Jun 01 2023 04:04:03 GMT+1000 (Australian Eastern Standard Time),1
1498,1,1,18.50,Thu Jun 01 2023 04:34:06 GMT+1000 (Australian Eastern Standard Time),1
1499,1,1,18.90,Thu Jun 01 2023 05:05:01 GMT+1000 (Australian Eastern Standard Time),1
1500,1,1,19.00,Thu Jun 01 2023 05:35:03 GMT+1000 (Australian Eastern Standard Time),1
1501,1,1,19.30,Thu Jun 01 2023 06:06:05 GMT+1000 (Australian Eastern Standard Time),1
1502,1,1,19.40,Thu Jun 01 2023 06:36:08 GMT+1000 (Australian Eastern Standard Time),1
1503,1,1,19.30,Thu Jun 01 2023 07:07:03 GMT+1000 (Australian Eastern Standard Time),1
1504,1,1,19.30,Thu Jun 01 2023 07:37:04 GMT+1000 (Australian Eastern Standard Time),1
1505,1,1,20.00,Thu Jun 01 2023 08:08:06 GMT+1000 (Australian Eastern Standard Time),1
1506,1,1,20.20,Thu Jun 01 2023 08:38:03 GMT+1000 (Australian Eastern Standard Time),1
1507,1,1,21.10,Thu Jun 01 2023 09:09:05 GMT+1000 (Australian Eastern Standard Time),1
1508,1,1,21.50,Thu Jun 01 2023 09:39:04 GMT+1000 (Australian Eastern Standard Time),1
1509,1,1,21.50,Thu Jun 01 2023 10:10:00 GMT+1000 (Australian Eastern Standard Time),1
1510,1,1,21.80,Thu Jun 01 2023 10:40:01 GMT+1000 (Australian Eastern Standard Time),1
1511,1,1,22.80,Thu Jun 01 2023 11:11:04 GMT+1000 (Australian Eastern Standard Time),1
1512,1,1,22.90,Thu Jun 01 2023 11:41:02 GMT+1000 (Australian Eastern Standard Time),1
1513,1,1,23.20,Thu Jun 01 2023 12:12:03 GMT+1000 (Australian Eastern Standard Time),1
1514,1,1,23.40,Thu Jun 01 2023 12:42:01 GMT+1000 (Australian Eastern Standard Time),1
1515,1,1,23.80,Thu Jun 01 2023 13:13:05 GMT+1000 (Australian Eastern Standard Time),1
1516,1,1,23.90,Thu Jun 01 2023 13:43:01 GMT+1000 (Australian Eastern Standard Time),1
1517,1,1,23.60,Thu Jun 01 2023 14:14:08 GMT+1000 (Australian Eastern Standard Time),1
1518,1,1,23.70,Thu Jun 01 2023 14:44:02 GMT+1000 (Australian Eastern Standard Time),1
1519,1,1,24.30,Thu Jun 01 2023 15:15:03 GMT+1000 (Australian Eastern Standard Time),1
1520,1,1,24.40,Thu Jun 01 2023 15:45:07 GMT+1000 (Australian Eastern Standard Time),1
1521,1,1,25.20,Thu Jun 01 2023 16:16:08 GMT+1000 (Australian Eastern Standard Time),1
1522,1,1,25.30,Thu Jun 01 2023 16:46:05 GMT+1000 (Australian Eastern Standard Time),1
1523,1,1,25.10,Thu Jun 01 2023 17:17:03 GMT+1000 (Australian Eastern Standard Time),1
1524,1,1,25.40,Thu Jun 01 2023 17:47:06 GMT+1000 (Australian Eastern Standard Time),1
1525,1,1,18.80,Thu Jun 01 2023 18:18:01 GMT+1000 (Australian Eastern Standard Time),1
1526,1,1,19.20,Thu Jun 01 2023 18:48:06 GMT+1000 (Australian Eastern Standard Time),1
1527,1,1,19.30,Thu Jun 01 2023 19:19:05 GMT+1000 (Australian Eastern Standard Time),1
1528,1,1,19.40,Thu Jun 01 2023 19:49:04 GMT+1000 (Australian Eastern Standard Time),1
1529,1,1,18.00,Thu Jun 01 2023 20:20:07 GMT+1000 (Australian Eastern Standard Time),1
1530,1,1,18.10,Thu Jun 01 2023 20:50:03 GMT+1000 (Australian Eastern Standard Time),1
1531,1,1,18.40,Thu Jun 01 2023 21:21:03 GMT+1000 (Australian Eastern Standard Time),1
1532,1,1,18.90,Thu Jun 01 2023 21:51:05 GMT+1000 (Australian Eastern Standard Time),1
1533,1,1,18.80,Thu Jun 01 2023 22:22:04 GMT+1000 (Australian Eastern Standard Time),1
1534,1,1,18.70,Thu Jun 01 2023 22:52:01 GMT+1000 (Australian Eastern Standard Time),1
1535,1,1,19.10,Thu Jun 01 2023 23:23:07 GMT+1000 (Australian Eastern Standard Time),1
1536,1,1,19.60,Thu Jun 01 2023 23:53:09 GMT+1000 (Australian Eastern Standard Time),1
1537,1,1,17.40,Fri Jun 02 2023 00:24:04 GMT+1000 (Australian Eastern Standard Time),1
1538,1,1,17.30,Fri Jun 02 2023 00:54:07 GMT+1000 (Australian Eastern Standard Time),1
1539,1,1,17.10,Fri Jun 02 2023 01:25:05 GMT+1000 (Australian Eastern Standard Time),1
1540,1,1,17.20,Fri Jun 02 2023 01:55:09 GMT+1000 (Australian Eastern Standard Time),1
1541,1,1,17.50,Fri Jun 02 2023 02:26:03 GMT+1000 (Australian Eastern Standard Time),1
1542,1,1,17.70,Fri Jun 02 2023 02:56:02 GMT+1000 (Australian Eastern Standard Time),1
1543,1,1,18.60,Fri Jun 02 2023 03:27:04 GMT+1000 (Australian Eastern Standard Time),1
1544,1,1,18.90,Fri Jun 02 2023 03:57:04 GMT+1000 (Australian Eastern Standard Time),1
1545,1,1,19.80,Fri Jun 02 2023 04:28:04 GMT+1000 (Australian Eastern Standard Time),1
1546,1,1,20.20,Fri Jun 02 2023 04:58:04 GMT+1000 (Australian Eastern Standard Time),1
1547,1,1,20.60,Fri Jun 02 2023 05:29:03 GMT+1000 (Australian Eastern Standard Time),1
1548,1,1,20.70,Fri Jun 02 2023 05:59:00 GMT+1000 (Australian Eastern Standard Time),1
1549,1,1,20.60,Fri Jun 02 2023 06:30:06 GMT+1000 (Australian Eastern Standard Time),1
1550,1,1,19.70,Fri Jun 02 2023 07:01:01 GMT+1000 (Australian Eastern Standard Time),1
1551,1,1,19.80,Fri Jun 02 2023 07:31:08 GMT+1000 (Australian Eastern Standard Time),1
1552,1,1,20.50,Fri Jun 02 2023 08:02:08 GMT+1000 (Australian Eastern Standard Time),1
1553,1,1,20.40,Fri Jun 02 2023 08:32:05 GMT+1000 (Australian Eastern Standard Time),1
1554,1,1,20.00,Fri Jun 02 2023 09:03:02 GMT+1000 (Australian Eastern Standard Time),1
1555,1,1,20.40,Fri Jun 02 2023 09:33:04 GMT+1000 (Australian Eastern Standard Time),1
1556,1,1,21.20,Fri Jun 02 2023 10:04:07 GMT+1000 (Australian Eastern Standard Time),1
1557,1,1,21.50,Fri Jun 02 2023 10:34:08 GMT+1000 (Australian Eastern Standard Time),1
1558,1,1,22.40,Fri Jun 02 2023 11:05:05 GMT+1000 (Australian Eastern Standard Time),1
1559,1,1,22.60,Fri Jun 02 2023 11:35:06 GMT+1000 (Australian Eastern Standard Time),1
1560,1,1,23.10,Fri Jun 02 2023 12:06:08 GMT+1000 (Australian Eastern Standard Time),1
1561,1,1,23.10,Fri Jun 02 2023 12:36:00 GMT+1000 (Australian Eastern Standard Time),1
1562,1,1,23.30,Fri Jun 02 2023 13:07:08 GMT+1000 (Australian Eastern Standard Time),1
