reading_id,node_id,reading_type,reading_value,reading_time,reading_position
1253,1,1,17.70,2023-05-27 02:01:42,1
1254,1,1,18.10,2023-05-27 02:31:32,1
1255,1,1,18.70,2023-05-27 03:08:50,1
1256,1,1,18.50,2023-05-27 03:38:38,1
1257,1,1,18.70,2023-05-27 04:02:20,1
1258,1,1,18.50,2023-05-27 04:32:09,1
1259,1,1,18.10,2023-05-27 05:06:48,1
1260,1,1,18.60,2023-05-27 05:36:11,1
1261,1,1,19.10,2023-05-27 06:09:11,1
1262,1,1,18.90,2023-05-27 06:39:05,1
1263,1,1,19.40,2023-05-27 07:07:53,1
1264,1,1,18.50,2023-05-27 07:38:00,1
1265,1,1,18.80,2023-05-27 08:06:47,1
1266,1,1,18.50,2023-05-27 08:36:52,1
1267,1,1,20.00,2023-05-27 09:05:26,1
1268,1,1,20.30,2023-05-27 09:35:02,1
1269,1,1,20.50,2023-05-27 10:03:49,1
1270,1,1,21.20,2023-05-27 10:33:53,1
1271,1,1,22.70,2023-05-27 11:02:23,1
1272,1,1,21.90,2023-05-27 11:32:49,1
1273,1,1,21.40,2023-05-27 12:02:16,1
1274,1,1,21.10,2023-05-27 12:32:49,1
1275,1,1,20.80,2023-05-27 13:05:32,1
1276,1,1,20.40,2023-05-27 13:35:46,1
1277,1,1,20.20,2023-05-27 14:04:18,1
1278,1,1,20.10,2023-05-27 14:34:11,1
1279,1,1,19.90,2023-05-27 15:06:45,1
1280,1,1,19.50,2023-05-27 15:36:50,1
1281,1,1,19.20,2023-05-27 16:07:55,1
1282,1,1,19.10,2023-05-27 16:37:30,1
1283,1,1,18.70,2023-05-27 17:01:24,1
1284,1,1,18.50,2023-05-27 17:31:51,1
1285,1,1,19.10,2023-05-27 18:08:00,1
1286,1,1,19.60,2023-05-27 18:39:00,1
1287,1,1,19.50,2023-05-27 19:01:46,1
1288,1,1,19.70,2023-05-27 19:31:04,1
1289,1,1,18.20,2023-05-27 20:02:00,1
1290,1,1,17.60,2023-05-27 20:31:01,1
1291,1,1,17.80,2023-05-27 21:00:22,1
1292,1,1,16.90,2023-05-27 21:30:16,1
1293,1,1,16.40,2023-05-27 22:01:37,1
1294,1,1,15.40,2023-05-27 22:31:43,1
1295,1,1,15.60,2023-05-27 23:05:09,1
1296,1,1,15.50,2023-05-27 23:35:59,1
1297,1,1,15.20,2023-05-28 00:01:41,1
1298,1,1,15.50,2023-05-28 00:31:28,1
1299,1,1,15.90,2023-05-28 01:05:26,1
1300,1,1,16.40,2023-05-28 01:35:00,1
1301,1,1,17.00,2023-05-28 02:09:07,1
1302,1,1,16.20,2023-05-28 02:39:22,1
1303,1,1,15.50,2023-05-28 03:03:44,1
1304,1,1,14.80,2023-05-28 03:33:59,1
1305,1,1,15.40,2023-05-28 04:06:08,1
1306,1,1,14.90,2023-05-28 04:36:41,1
1307,1,1,15.60,2023-05-28 05:04:06,1
1308,1,1,16.10,2023-05-28 05:34:03,1
1309,1,1,15.80,2023-05-28 06:00:41,1
1310,1,1,16.20,2023-05-28 06:31:00,1
1311,1,1,18.60,2023-05-28 07:02:00,1
1312,1,1,18.10,2023-05-28 07:32:53,1
1313,1,1,17.50,2023-05-28 08:01:08,1
1314,1,1,18.10,2023-05-28 08:31:31,1
1315,1,1,20.30,2023-05-28 09:03:33,1
1316,1,1,21.50,2023-05-28 09:33:51,1
1317,1,1,22.30,2023-05-28 10:07:36,1
1318,1,1,23.20,2023-05-28 10:37:43,1
1319,1,1,22.20,2023-05-28 11:03:52,1
1320,1,1,22.20,2023-05-28 11:33:02,1
1321,1,1,22.10,2023-05-28 12:01:48,1
1322,1,1,21.80,2023-05-28 12:31:04,1
1323,1,1,21.60,2023-05-28 13:01:59,1
1324,1,1,21.30,2023-05-28 13:31:42,1
1325,1,1,20.80,2023-05-28 14:01:06,1
1326,1,1,20.70,2023-05-28 14:31:23,1
1327,1,1,20.20,2023-05-28 15:04:26,1
1328,1,1,19.90,2023-05-28 15:34:43,1
1329,1,1,19.80,2023-05-28 16:02:09,1
1330,1,1,19.50,2023-05-28 16:32:26,1
1331,1,1,19.30,2023-05-28 17:00:30,1
1332,1,1,19.20,2023-05-28 17:30:39,1
1333,1,1,19.60,2023-05-28 18:08:03,1
1334,1,1,19.30,2023-05-28 18:38:34,1
1335,1,1,19.30,2023-05-28 19:02:16,1
1336,1,1,19.40,2023-05-28 19:32:06,1
1337,1,1,18.80,2023-05-28 20:04:11,1
1338,1,1,17.40,2023-05-28 20:34:02,1
1339,1,1,16.60,2023-05-28 21:03:47,1
1340,1,1,16.00,2023-05-28 21:33:50,1
1341,1,1,16.00,2023-05-28 22:07:57,1
1342,1,1,15.90,2023-05-28 22:37:50,1
1343,1,1,16.30,2023-05-28 23:02:09,1
1344,1,1,15.40,2023-05-28 23:32:04,1
1345,1,1,15.40,2023-05-29 00:03:00,1
1346,1,1,15.30,2023-05-29 00:33:05,1
1347,1,1,15.20,2023-05-29 01:01:29,1
1348,1,1,16.00,2023-05-29 01:31:56,1
1349,1,1,16.80,2023-05-29 02:00:43,1
1350,1,1,16.40,2023-05-29 02:30:49,1
1351,1,1,17.30,2023-05-29 03:08:44,1
1352,1,1,17.90,2023-05-29 03:38:25,1
1353,1,1,17.60,2023-05-29 04:07:20,1
1354,1,1,17.30,2023-05-29 04:37:00,1
1355,1,1,17.50,2023-05-29 05:04:30,1
1356,1,1,18.20,2023-05-29 05:34:52,1
1357,1,1,18.50,2023-05-29 06:09:59,1
1358,1,1,18.00,2023-05-29 06:39:58,1
1359,1,1,19.00,2023-05-29 07:01:15,1
1360,1,1,19.10,2023-05-29 07:32:00,1
1361,1,1,18.50,2023-05-29 08:01:37,1
1362,1,1,18.70,2023-05-29 08:31:27,1
1363,1,1,20.90,2023-05-29 09:06:46,1
1364,1,1,21.40,2023-05-29 09:36:12,1
1365,1,1,21.40,2023-05-29 10:06:38,1
1366,1,1,21.90,2023-05-29 10:36:18,1
1367,1,1,22.60,2023-05-29 11:07:48,1
1368,1,1,22.40,2023-05-29 11:37:28,1
1369,1,1,22.30,2023-05-29 12:03:52,1
1370,1,1,22.10,2023-05-29 12:33:14,1
1371,1,1,21.90,2023-05-29 13:09:21,1
1372,1,1,21.60,2023-05-29 13:39:38,1
1373,1,1,21.20,2023-05-29 14:03:54,1
1374,1,1,20.90,2023-05-29 14:33:16,1
1375,1,1,20.80,2023-05-29 15:09:52,1
1376,1,1,20.60,2023-05-29 15:39:07,1
1377,1,1,20.50,2023-05-29 16:09:24,1
1378,1,1,20.00,2023-05-29 16:39:15,1
1379,1,1,19.90,2023-05-29 17:09:24,1
1380,1,1,19.50,2023-05-29 17:39:00,1
1381,1,1,18.70,2023-05-29 18:07:43,1
1382,1,1,19.50,2023-05-29 18:37:26,1
1383,1,1,19.10,2023-05-29 19:06:01,1
1384,1,1,19.20,2023-05-29 19:36:42,1
1385,1,1,17.10,2023-05-29 20:09:37,1
1386,1,1,17.30,2023-05-29 20:39:46,1
1387,1,1,16.50,2023-05-29 21:09:41,1
1388,1,1,15.80,2023-05-29 21:39:49,1
1389,1,1,16.00,2023-05-29 22:06:31,1
1390,1,1,16.50,2023-05-29 22:36:32,1
1391,1,1,17.00,2023-05-29 23:03:28,1
1392,1,1,16.50,2023-05-29 23:33:02,1
1393,1,1,16.10,2023-05-30 00:06:50,1
1394,1,1,15.80,2023-05-30 00:36:03,1
1395,1,1,15.00,2023-05-30 01:04:04,1
1396,1,1,15.50,2023-05-30 01:34:15,1
1397,1,1,16.00,2023-05-30 02:02:31,1
1398,1,1,16.40,2023-05-30 02:32:08,1
1399,1,1,16.00,2023-05-30 03:08:43,1
1400,1,1,16.60,2023-05-30 03:38:08,1
1401,1,1,16.70,2023-05-30 04:07:48,1
1402,1,1,16.20,2023-05-30 04:37:30,1
1403,1,1,15.60,2023-05-30 05:06:40,1
1404,1,1,14.60,2023-05-30 05:36:58,1
1405,1,1,14.80,2023-05-30 06:09:08,1
1406,1,1,14.20,2023-05-30 06:39:30,1
1407,1,1,18.70,2023-05-30 07:05:31,1
1408,1,1,18.50,2023-05-30 07:35:44,1
1409,1,1,19.10,2023-05-30 08:07:44,1
1410,1,1,18.70,2023-05-30 08:38:00,1
1411,1,1,21.20,2023-05-30 09:00:46,1
1412,1,1,20.80,2023-05-30 09:30:07,1
1413,1,1,21.60,2023-05-30 10:00:09,1
1414,1,1,22.00,2023-05-30 10:30:21,1
1415,1,1,21.80,2023-05-30 11:07:23,1
1416,1,1,22.00,2023-05-30 11:37:42,1
1417,1,1,21.90,2023-05-30 12:06:13,1
1418,1,1,21.60,2023-05-30 12:36:44,1
1419,1,1,21.30,2023-05-30 13:06:44,1
1420,1,1,20.90,2023-05-30 13:36:44,1
1421,1,1,20.50,2023-05-30 14:09:43,1
1422,1,1,20.30,2023-05-30 14:39:42,1
1423,1,1,20.20,2023-05-30 15:02:13,1
1424,1,1,20.00,2023-05-30 15:32:10,1
1425,1,1,19.80,2023-05-30 16:07:34,1
1426,1,1,19.50,2023-05-30 16:37:02,1
1427,1,1,19.20,2023-05-30 17:04:57,1
1428,1,1,19.10,2023-05-30 17:34:04,1
1429,1,1,19.10,2023-05-30 18:06:01,1
1430,1,1,19.70,2023-05-30 18:36:10,1
1431,1,1,19.80,2023-05-30 19:09:38,1
1432,1,1,19.80,2023-05-30 19:39:36,1
1433,1,1,18.50,2023-05-30 20:00:09,1
1434,1,1,17.30,2023-05-30 20:30:34,1
1435,1,1,17.00,2023-05-30 21:03:36,1
1436,1,1,16.10,2023-05-30 21:33:23,1
1437,1,1,15.60,2023-05-30 22:08:34,1
1438,1,1,15.10,2023-05-30 22:38:44,1
1439,1,1,14.70,2023-05-30 23:03:33,1
1440,1,1,13.80,2023-05-30 23:33:39,1
1441,1,1,14.10,2023-05-31 00:04:47,1
1442,1,1,13.50,2023-05-31 00:34:49,1
1443,1,1,13.60,2023-05-31 01:06:12,1
1444,1,1,13.00,2023-05-31 01:36:03,1
1445,1,1,12.00,2023-05-31 02:09:14,1
1446,1,1,12.10,2023-05-31 02:39:47,1
1447,1,1,12.10,2023-05-31 03:05:24,1
1448,1,1,11.30,2023-05-31 03:35:18,1
1449,1,1,10.50,2023-05-31 04:09:40,1
1450,1,1,11.00,2023-05-31 04:39:07,1
1451,1,1,11.90,2023-05-31 05:06:43,1
1452,1,1,11.20,2023-05-31 05:36:02,1
1453,1,1,12.10,2023-05-31 06:01:15,1
1454,1,1,12.70,2023-05-31 06:31:19,1
1455,1,1,19.60,2023-05-31 07:06:45,1
1456,1,1,18.60,2023-05-31 07:36:50,1
1457,1,1,18.70,2023-05-31 08:06:16,1
1458,1,1,19.00,2023-05-31 08:36:51,1
1459,1,1,20.10,2023-05-31 09:09:26,1
1460,1,1,20.80,2023-05-31 09:39:51,1
1461,1,1,20.90,2023-05-31 10:06:09,1
1462,1,1,21.90,2023-05-31 10:37:00,1
1463,1,1,22.90,2023-05-31 11:07:48,1
1464,1,1,23.00,2023-05-31 11:37:06,1
1465,1,1,22.70,2023-05-31 12:09:14,1
1466,1,1,22.30,2023-05-31 12:39:54,1
1467,1,1,22.00,2023-05-31 13:05:13,1
1468,1,1,21.80,2023-05-31 13:35:57,1
1469,1,1,21.50,2023-05-31 14:07:22,1
1470,1,1,21.00,2023-05-31 14:37:31,1
1471,1,1,20.70,2023-05-31 15:00:01,1
1472,1,1,20.30,2023-05-31 15:30:45,1
1473,1,1,20.20,2023-05-31 16:01:15,1
1474,1,1,19.70,2023-05-31 16:31:09,1
1475,1,1,19.30,2023-05-31 17:05:09,1
1476,1,1,18.90,2023-05-31 17:35:00,1
1477,1,1,18.60,2023-05-31 18:03:48,1
1478,1,1,19.80,2023-05-31 18:33:20,1
1479,1,1,19.40,2023-05-31 19:03:32,1
1480,1,1,18.90,2023-05-31 19:34:00,1
1481,1,1,17.10,2023-05-31 20:04:38,1
1482,1,1,17.70,2023-05-31 20:34:17,1
1483,1,1,17.60,2023-05-31 21:00:13,1
1484,1,1,17.90,2023-05-31 21:30:24,1
1485,1,1,17.80,2023-05-31 22:08:29,1
1486,1,1,17.00,2023-05-31 22:38:34,1
1487,1,1,16.40,2023-05-31 23:04:14,1
1488,1,1,15.40,2023-05-31 23:34:03,1
1489,1,1,15.90,2023-06-01 00:08:59,1
1490,1,1,15.90,2023-06-01 00:30:04,1
1491,1,1,16.20,2023-06-01 01:01:07,1
1492,1,1,16.60,2023-06-01 01:31:07,1
1493,1,1,16.90,2023-06-01 02:02:04,1
1494,1,1,17.10,2023-06-01 02:32:07,1
1495,1,1,17.70,2023-06-01 03:03:04,1
1496,1,1,17.80,2023-06-01 03:33:01,1
1497,1,1,18.30,2023-06-01 04:04:03,1
1498,1,1,18.50,2023-06-01 04:34:06,1
1499,1,1,18.90,2023-06-01 05:05:01,1
1500,1,1,19.00,2023-06-01 05:35:03,1
1501,1,1,19.30,2023-06-01 06:06:05,1
1502,1,1,19.40,2023-06-01 06:36:08,1
1503,1,1,19.30,2023-06-01 07:07:03,1
1504,1,1,19.30,2023-06-01 07:37:04,1
1505,1,1,20.00,2023-06-01 08:08:06,1
1506,1,1,20.20,2023-06-01 08:38:03,1
1507,1,1,21.10,2023-06-01 09:09:05,1
1508,1,1,21.50,2023-06-01 09:39:04,1
1509,1,1,21.50,2023-06-01 10:10:00,1
1510,1,1,21.80,2023-06-01 10:40:01,1
1511,1,1,22.80,2023-06-01 11:11:04,1
1512,1,1,22.90,2023-06-01 11:41:02,1
1513,1,1,23.20,2023-06-01 12:12:03,1
1514,1,1,23.40,2023-06-01 12:42:01,1
1515,1,1,23.80,2023-06-01 13:13:05,1
1516,1,1,23.90,2023-06-01 13:43:01,1
1517,1,1,23.60,2023-06-01 14:14:08,1
1518,1,1,23.70,2023-06-01 14:44:02,1
1519,1,1,24.30,2023-06-01 15:15:03,1
1520,1,1,24.40,2023-06-01 15:45:07,1
1521,1,1,25.20,2023-06-01 16:16:08,1
1522,1,1,25.30,2023-06-01 16:46:05,1
1523,1,1,25.10,2023-06-01 17:17:03,1
1524,1,1,25.40,2023-06-01 17:47:06,1
1525,1,1,18.80,2023-06-01 18:18:01,1
1526,1,1,19.20,2023-06-01 18:48:06,1
1527,1,1,19.30,2023-06-01 19:19:05,1
1528,1,1,19.40,2023-06-01 19:49:04,1
1529,1,1,18.00,2023-06-01 20:20:07,1
1530,1,1,18.10,2023-06-01 20:50:03,1
1531,1,1,18.40,2023-06-01 21:21:03,1
1532,1,1,18.90,2023-06-01 21:51:05,1
1533,1,1,18.80,2023-06-01 22:22:04,1
1534,1,1,18.70,2023-06-01 22:52:01,1
1535,1,1,19.10,2023-06-01 23:23:07,1
1536,1,1,19.60,2023-06-01 23:53:09,1
1537,1,1,17.40,2023-06-02 00:24:04,1
1538,1,1,17.30,2023-06-02 00:54:07,1
1539,1,1,17.10,2023-06-02 01:25:05,1
1540,1,1,17.20,2023-06-02 01:55:09,1
1541,1,1,17.50,2023-06-02 02:26:03,1
1542,1,1,17.70,2023-06-02 02:56:02,1
1543,1,1,18.60,2023-06-02 03:27:04,1
1544,1,1,18.90,2023-06-02 03:57:04,1
1545,1,1,19.80,2023-06-02 04:28:04,1
1546,1,1,20.20,2023-06-02 04:58:04,1
1547,1,1,20.60,2023-06-02 05:29:03,1
1548,1,1,20.70,2023-06-02 05:59:00,1
1549,1,1,20.60,2023-06-02 06:30:06,1
1550,1,1,19.70,2023-06-02 07:01:01,1
1551,1,1,19.80,2023-06-02 07:31:08,1
1552,1,1,20.50,2023-06-02 08:02:08,1
1553,1,1,20.40,2023-06-02 08:32:05,1
1554,1,1,20.00,2023-06-02 09:03:02,1
1555,1,1,20.40,2023-06-02 09:33:04,1
1556,1,1,21.20,2023-06-02 10:04:07,1
1557,1,1,21.50,2023-06-02 10:34:08,1
1558,1,1,22.40,2023-06-02 11:05:05,1
1559,1,1,22.60,2023-06-02 11:35:06,1
1560,1,1,23.10,2023-06-02 12:06:08,1
1561,1,1,23.10,2023-06-02 12:36:00,1
1562,1,1,23.30,2023-06-02 13:07:08,1
1563,1,1,23.40,2023-06-02 13:37:03,1
1564,1,1,23.20,2023-06-02 14:08:01,1
1565,1,1,23.10,2023-06-02 14:38:04,1
1566,1,1,23.20,2023-06-02 15:09:05,1
1567,1,1,23.10,2023-06-02 15:39:02,1
1568,1,1,23.70,2023-06-02 16:10:03,1
1569,1,1,24.00,2023-06-02 16:40:00,1
1570,1,1,24.40,2023-06-02 17:11:09,1
1571,1,1,24.80,2023-06-02 17:41:05,1
1572,1,1,18.90,2023-06-02 18:12:08,1
1573,1,1,19.30,2023-06-02 18:42:03,1
1574,1,1,19.60,2023-06-02 19:13:00,1
1575,1,1,19.80,2023-06-02 19:43:06,1
1576,1,1,17.10,2023-06-02 20:14:08,1
1577,1,1,17.00,2023-06-02 20:44:06,1
1578,1,1,16.80,2023-06-02 21:15:00,1
1579,1,1,17.20,2023-06-02 21:45:03,1
1580,1,1,17.20,2023-06-02 22:16:06,1
1581,1,1,17.30,2023-06-02 22:46:08,1
1582,1,1,17.50,2023-06-02 23:17:08,1
1583,1,1,17.80,2023-06-02 23:47:05,1
1584,1,1,17.60,2023-06-03 00:18:09,1
1585,1,1,18.00,2023-06-03 00:48:01,1
1586,1,1,18.40,2023-06-03 01:19:04,1
1587,1,1,18.60,2023-06-03 01:49:09,1
1588,1,1,19.30,2023-06-03 02:20:05,1
1589,1,1,19.30,2023-06-03 02:50:02,1
1590,1,1,19.90,2023-06-03 03:21:09,1
1591,1,1,19.90,2023-06-03 03:51:07,1
1592,1,1,19.80,2023-06-03 04:22:08,1
1593,1,1,20.20,2023-06-03 04:52:04,1
1594,1,1,20.40,2023-06-03 05:23:05,1
1595,1,1,20.70,2023-06-03 05:53:06,1
1596,1,1,20.90,2023-06-03 06:24:05,1
1597,1,1,21.40,2023-06-03 06:54:07,1
1598,1,1,17.90,2023-06-03 07:25:02,1
1599,1,1,18.20,2023-06-03 07:55:03,1
1600,1,1,18.30,2023-06-03 08:26:05,1
1601,1,1,18.80,2023-06-03 08:56:02,1
1602,1,1,21.00,2023-06-03 09:27:05,1
1603,1,1,21.30,2023-06-03 09:57:05,1
1604,1,1,22.20,2023-06-03 10:28:01,1
1605,1,1,22.30,2023-06-03 10:58:03,1
1606,1,1,22.50,2023-06-03 11:29:07,1
1607,1,1,22.70,2023-06-03 11:59:01,1
1608,1,1,22.50,2023-06-03 12:30:00,1
1609,1,1,22.30,2023-06-03 13:01:09,1
1610,1,1,22.80,2023-06-03 13:31:08,1
1611,1,1,23.70,2023-06-03 14:02:09,1
1612,1,1,23.70,2023-06-03 14:32:08,1
1613,1,1,23.80,2023-06-03 15:03:07,1
1614,1,1,23.70,2023-06-03 15:33:05,1
1615,1,1,23.80,2023-06-03 16:04:03,1
1616,1,1,24.10,2023-06-03 16:34:00,1
1617,1,1,24.20,2023-06-03 17:05:02,1
1618,1,1,24.40,2023-06-03 17:35:08,1
1619,1,1,19.40,2023-06-03 18:06:01,1
1620,1,1,19.40,2023-06-03 18:36:03,1
1621,1,1,19.40,2023-06-03 19:07:02,1
1622,1,1,19.90,2023-06-03 19:37:09,1
1623,1,1,18.10,2023-06-03 20:08:05,1
1624,1,1,18.60,2023-06-03 20:38:04,1
1625,1,1,18.30,2023-06-03 21:09:05,1
1626,1,1,18.60,2023-06-03 21:39:09,1
1627,1,1,18.60,2023-06-03 22:10:09,1
1628,1,1,18.90,2023-06-03 22:40:02,1
1629,1,1,18.80,2023-06-03 23:11:06,1
1630,1,1,19.20,2023-06-03 23:41:05,1
1631,1,1,15.80,2023-06-04 00:12:03,1
1632,1,1,16.10,2023-06-04 00:42:06,1
1633,1,1,16.70,2023-06-04 01:13:05,1
1634,1,1,17.00,2023-06-04 01:43:04,1
1635,1,1,17.10,2023-06-04 02:14:09,1
1636,1,1,17.50,2023-06-04 02:44:04,1
1637,1,1,17.30,2023-06-04 03:15:09,1
1638,1,1,17.40,2023-06-04 03:45:07,1
1639,1,1,18.40,2023-06-04 04:16:01,1
1640,1,1,18.50,2023-06-04 04:46:02,1
1641,1,1,19.20,2023-06-04 05:17:08,1
1642,1,1,19.30,2023-06-04 05:47:01,1
1643,1,1,19.20,2023-06-04 06:18:04,1
1644,1,1,19.50,2023-06-04 06:48:08,1
1645,1,1,19.50,2023-06-04 07:19:06,1
1646,1,1,19.80,2023-06-04 07:49:08,1
1647,1,1,20.70,2023-06-04 08:20:06,1
1648,1,1,20.60,2023-06-04 08:50:03,1
1649,1,1,20.80,2023-06-04 09:21:02,1
1650,1,1,20.90,2023-06-04 09:51:01,1
1651,1,1,21.50,2023-06-04 10:22:01,1
1652,1,1,21.90,2023-06-04 10:52:08,1
1653,1,1,22.30,2023-06-04 11:23:09,1
1654,1,1,22.20,2023-06-04 11:53:08,1
1655,1,1,22.40,2023-06-04 12:24:09,1
1656,1,1,22.80,2023-06-04 12:54:09,1
1657,1,1,23.10,2023-06-04 13:25:03,1
1658,1,1,23.60,2023-06-04 13:55:00,1
1659,1,1,23.30,2023-06-04 14:26:01,1
1660,1,1,23.20,2023-06-04 14:56:05,1
1661,1,1,23.70,2023-06-04 15:27:03,1
1662,1,1,23.60,2023-06-04 15:57:07,1
1663,1,1,24.30,2023-06-04 16:28:02,1
1664,1,1,24.70,2023-06-04 16:58:05,1
1665,1,1,25.20,2023-06-04 17:29:07,1
1666,1,1,25.20,2023-06-04 17:59:07,1
1667,1,1,18.90,2023-06-04 18:30:08,1
1668,1,1,18.40,2023-06-04 19:01:09,1
1669,1,1,18.70,2023-06-04 19:31:00,1
1670,1,1,17.40,2023-06-04 20:02:09,1
1671,1,1,17.50,2023-06-04 20:32:02,1
1672,1,1,17.40,2023-06-04 21:03:08,1
1673,1,1,17.40,2023-06-04 21:33:03,1
1674,1,1,17.80,2023-06-04 22:04:01,1
1675,1,1,18.00,2023-06-04 22:34:02,1
1676,1,1,18.10,2023-06-04 23:05:01,1
1677,1,1,18.30,2023-06-04 23:35:00,1
1678,1,1,15.60,2023-06-05 00:06:00,1
1679,1,1,15.80,2023-06-05 00:36:07,1
1680,1,1,16.60,2023-06-05 01:07:05,1
1681,1,1,16.90,2023-06-05 01:37:08,1
1682,1,1,17.00,2023-06-05 02:08:08,1
1683,1,1,17.40,2023-06-05 02:38:05,1
1684,1,1,17.90,2023-06-05 03:09:07,1
1685,1,1,18.20,2023-06-05 03:39:05,1
1686,1,1,19.00,2023-06-05 04:10:00,1
1687,1,1,19.00,2023-06-05 04:40:06,1
1688,1,1,19.70,2023-06-05 05:11:00,1
1689,1,1,20.20,2023-06-05 05:41:09,1
1690,1,1,21.10,2023-06-05 06:12:04,1
1691,1,1,21.30,2023-06-05 06:42:00,1
1692,1,1,19.50,2023-06-05 07:13:04,1
1693,1,1,19.40,2023-06-05 07:43:03,1
1694,1,1,19.30,2023-06-05 08:14:02,1
1695,1,1,19.50,2023-06-05 08:44:00,1
1696,1,1,20.20,2023-06-05 09:15:01,1
1697,1,1,20.20,2023-06-05 09:45:02,1
1698,1,1,20.10,2023-06-05 10:16:03,1
1699,1,1,20.20,2023-06-05 10:46:03,1
1700,1,1,22.10,2023-06-05 11:17:09,1
1701,1,1,22.40,2023-06-05 11:47:08,1
1702,1,1,22.40,2023-06-05 12:18:06,1
1703,1,1,22.60,2023-06-05 12:48:03,1
1704,1,1,22.80,2023-06-05 13:19:06,1
1705,1,1,23.00,2023-06-05 13:49:04,1
1706,1,1,23.80,2023-06-05 14:20:03,1
1707,1,1,24.20,2023-06-05 14:50:00,1
1708,1,1,25.10,2023-06-05 15:21:04,1
1709,1,1,25.10,2023-06-05 15:51:05,1
1710,1,1,25.60,2023-06-05 16:22:02,1
1711,1,1,25.80,2023-06-05 16:52:05,1
1712,1,1,25.60,2023-06-05 17:23:08,1
1713,1,1,25.80,2023-06-05 17:53:09,1
1714,1,1,19.20,2023-06-05 18:24:02,1
1715,1,1,19.40,2023-06-05 18:54:03,1
1716,1,1,19.60,2023-06-05 19:25:09,1
1717,1,1,19.60,2023-06-05 19:55:00,1
1718,1,1,17.40,2023-06-05 20:26:00,1
1719,1,1,17.70,2023-06-05 20:56:07,1
1720,1,1,17.40,2023-06-05 21:27:09,1
1721,1,1,17.60,2023-06-05 21:57:01,1
1722,1,1,17.60,2023-06-05 22:28:03,1
1723,1,1,17.70,2023-06-05 22:58:03,1
1724,1,1,17.60,2023-06-05 23:29:05,1
1725,1,1,17.70,2023-06-05 23:59:05,1
1726,1,1,15.90,2023-06-06 00:30:01,1
1727,1,1,16.00,2023-06-06 01:01:09,1
1728,1,1,16.40,2023-06-06 01:31:07,1
1729,1,1,17.00,2023-06-06 02:02:01,1
1730,1,1,16.90,2023-06-06 02:32:06,1
1731,1,1,17.80,2023-06-06 03:03:08,1
1732,1,1,18.20,2023-06-06 03:33:08,1
1733,1,1,19.10,2023-06-06 04:04:05,1
1734,1,1,19.50,2023-06-06 04:34:05,1
1735,1,1,20.30,2023-06-06 05:05:07,1
1736,1,1,20.30,2023-06-06 05:35:01,1
1737,1,1,20.50,2023-06-06 06:06:09,1
1738,1,1,20.50,2023-06-06 06:36:09,1
1739,1,1,18.80,2023-06-06 07:07:09,1
1740,1,1,19.20,2023-06-06 07:37:06,1
1741,1,1,19.70,2023-06-06 08:08:03,1
1742,1,1,19.90,2023-06-06 08:38:06,1
1743,1,1,21.10,2023-06-06 09:09:05,1
1744,1,1,21.50,2023-06-06 09:39:09,1
1745,1,1,21.60,2023-06-06 10:10:03,1
1746,1,1,21.60,2023-06-06 10:40:08,1
1747,1,1,22.40,2023-06-06 11:11:06,1
1748,1,1,22.90,2023-06-06 11:41:02,1
1749,1,1,23.00,2023-06-06 12:12:04,1
1750,1,1,23.30,2023-06-06 12:42:03,1
1751,1,1,23.50,2023-06-06 13:13:04,1
1752,1,1,23.90,2023-06-06 13:43:06,1
1753,1,1,24.40,2023-06-06 14:14:06,1
1754,1,1,24.70,2023-06-06 14:44:06,1
1755,1,1,25.20,2023-06-06 15:15:07,1
1756,1,1,25.40,2023-06-06 15:45:05,1
1757,1,1,25.90,2023-06-06 16:16:08,1
1758,1,1,26.10,2023-06-06 16:46:00,1
1759,1,1,25.80,2023-06-06 17:17:08,1
1760,1,1,26.00,2023-06-06 17:47:09,1
1761,1,1,19.00,2023-06-06 18:18:07,1
1762,1,1,19.20,2023-06-06 18:48:02,1
1763,1,1,18.80,2023-06-06 19:19:03,1
1764,1,1,18.70,2023-06-06 19:49:01,1
1765,1,1,17.70,2023-06-06 20:20:05,1
1766,1,1,17.70,2023-06-06 20:50:05,1
1767,1,1,17.90,2023-06-06 21:21:04,1
1768,1,1,18.40,2023-06-06 21:51:07,1
1769,1,1,18.50,2023-06-06 22:22:08,1
1770,1,1,18.70,2023-06-06 22:52:01,1
1771,1,1,18.80,2023-06-06 23:23:04,1
1772,1,1,19.00,2023-06-06 23:53:03,1
1773,1,1,15.60,2023-06-07 00:24:06,1
1774,1,1,15.60,2023-06-07 00:54:05,1
1775,1,1,15.50,2023-06-07 01:25:06,1
1776,1,1,15.60,2023-06-07 01:55:09,1
1777,1,1,16.30,2023-06-07 02:26:01,1
1778,1,1,16.40,2023-06-07 02:56:08,1
1779,1,1,16.50,2023-06-07 03:27:07,1
1780,1,1,16.90,2023-06-07 03:57:09,1
1781,1,1,16.90,2023-06-07 04:28:05,1
1782,1,1,17.00,2023-06-07 04:58:03,1
1783,1,1,16.90,2023-06-07 05:29:07,1
1784,1,1,17.00,2023-06-07 05:59:00,1
1785,1,1,17.90,2023-06-07 06:30:03,1
1786,1,1,18.10,2023-06-07 07:01:00,1
1787,1,1,18.20,2023-06-07 07:31:05,1
1788,1,1,18.30,2023-06-07 08:02:04,1
1789,1,1,18.80,2023-06-07 08:32:02,1
